GeneSymbol	GeneID	GI
LOC100996390	100996390	gi|397140018
LOC100996396	100996396	gi|397140020
LOC101060165	101060165	gi|410170867
LOC101059908	101059908	gi|410170870
KIR3DL3	100133046	gi|310124677
LOC727787	727787	gi|410170872
HLA-DRB3	3125	gi|397140032
LOC100653034	100653034	gi|341916190
LOC100507709	100507709	gi|310124856
LOC100507709	100507709	gi|310124860
LOC100507714	100507714	gi|310124936
LOC100507714	100507714	gi|310124940
C4A	720	gi|410170896
C4A	720	gi|410170898
HLA-DQA1	3117	gi|397140048
HLA-DQA1	3117	gi|397140050
HLA-DQA1	3117	gi|397140052
LOC100996707	100996707	gi|397140058
PPP1R18	170954	gi|341916205
LOC100294341	100294341	gi|341916244
LOC100996709	100996709	gi|397140069
LOC100996740	100996740	gi|397140138
LOC100996741	100996741	gi|397140140
LOC100996754	100996754	gi|410170909
LOC101060202	101060202	gi|410170932
LOC101060202	101060202	gi|410170934
LOC101060202	101060202	gi|410170936
LOC101060202	101060202	gi|410170938
LOC101060202	101060202	gi|410170940
LOC101060202	101060202	gi|410170942
LOC101060202	101060202	gi|410170944
LOC100996761	100996761	gi|397140180
LOC100996761	100996761	gi|397140182
LOC100996761	100996761	gi|397140184
LOC100996761	100996761	gi|410170947
LOC100996761	100996761	gi|410170949
LOC100996761	100996761	gi|410170951
LOC730256	730256	gi|397140199
LOC644634	644634	gi|397140201
LOC100996711	100996711	gi|397140203
LOC100996713	100996713	gi|397140207
LOC101060215	101060215	gi|410170955
LOC100996715	100996715	gi|410170957
LOC100996752	100996752	gi|410170960
LOC101060226	101060226	gi|410170965
LOC101060175	101060175	gi|410170968
LOC100996631	100996631	gi|410170978
LOC100996631	100996631	gi|410170980
LOC100996631	100996631	gi|410170982
LOC100996648	100996648	gi|410170984
LOC100996648	100996648	gi|410170988
LOC100996648	100996648	gi|410170990
LOC101060235	101060235	gi|410170992
LOC101060236	101060236	gi|410170994
LOC101060208	101060208	gi|410170999
LOC101060210	101060210	gi|410171001
LOC101060211	101060211	gi|410171005
LOC101060230	101060230	gi|410171010
LOC101060231	101060231	gi|410171012
PNMA6B	728513	gi|410171014
LOC100996465	100996465	gi|410171016
LOC101060233	101060233	gi|410171018
LOC101060234	101060234	gi|410171022
LOC100509091	100509091	gi|410171026
NAIP	4671	gi|341916263
NAIP	4671	gi|341916267
NAIP	4671	gi|341916265
LOC100653058	100653058	gi|397140238
LOC100653059	100653059	gi|410171029
LOC100653059	100653059	gi|341916274
LOC100653060	100653060	gi|341916276
NAIP	4671	gi|397140242
LOC100653061	100653061	gi|410171034
SMPD5	392275	gi|310133465
LOC100653057	100653057	gi|410171036
TBC1D3	729873	gi|410171043
TBC1D3	729873	gi|410171045
TBC1D3	729873	gi|410171047
TBC1D3	729873	gi|410171050
LOC100510707	100510707	gi|310133501
LOC100653049	100653049	gi|341916344
LOC400682	400682	gi|397140091
LOC100509620	100509620	gi|341916256
LOC100509620	100509620	gi|341916258
LOC100996261	100996261	gi|397140261
LOC100996271	100996271	gi|397140263
LOC100996278	100996278	gi|397140265
LOC101060183	101060183	gi|410171055
TAS2R43	259289	gi|410171057
LOC100507656	100507656	gi|341916292
LOC101060229	101060229	gi|410171059
LOC100653067	100653067	gi|341916294
KIR2DS5	3810	gi|341916298
KIR2DS5	3810	gi|397140271
LOC100653052	100653052	gi|397140273
KIR3DL1	3811	gi|341916306
LOC100653050	100653050	gi|341916310
KIR2DL2	3803	gi|410171064
LOC100653068	100653068	gi|341916326
LOC100996725	100996725	gi|410171066
LOC100996720	100996720	gi|397140095
LOC100996721	100996721	gi|397140097
LOC100996724	100996724	gi|397140100
HLA-G	3135	gi|410171069
LOC100996746	100996746	gi|397140219
LOC101060203	101060203	gi|410171071
LOC101060204	101060204	gi|410171077
LOC100996749	100996749	gi|410171079
LOC101060205	101060205	gi|410171081
LOC100996885	100996885	gi|410171084
AGAP10	728127	gi|397140113
LOC100996758	100996758	gi|397140115
LOC100996760	100996760	gi|397140117
LOC100996567	100996567	gi|397140119
LOC100996718	100996718	gi|397140072
LOC100996747	100996747	gi|397140228
LOC100996750	100996750	gi|397140075
KRTAP4-8	728224	gi|397140077
KRTAP9-6	100507608	gi|397140081
KRTAP9-8	83901	gi|397140083
LOC100996762	100996762	gi|397140087
LOC101060660	101060660	gi|410171090
C1orf222	339457	gi|410171097
LOC100506504	100506504	gi|410171099
LOC100996614	100996614	gi|410171110
LOC100506310	100506310	gi|410171112
C1orf167	284498	gi|410171115
LOC100506533	100506533	gi|410171118
LOC100133301	100133301	gi|410171120
LOC101060318	101060318	gi|410171122
LOC101060378	101060378	gi|410171126
LOC101060384	101060384	gi|410171128
LOC729574	729574	gi|410171130
KCNQ4	9132	gi|410171140
LOC128322	128322	gi|410171162
LOC730256	730256	gi|410171172
LOC644634	644634	gi|410171174
LOC101060288	101060288	gi|410171176
LOC101060295	101060295	gi|410171178
LOC101060301	101060301	gi|410171180
LOC101060308	101060308	gi|410171182
LOC101060085	101060085	gi|410171184
LOC101060363	101060363	gi|410171187
LACTBL1	646262	gi|410171189
OSTCP2	646567	gi|410171191
LOC101060387	101060387	gi|410171193
FOXO6	100132074	gi|410171195
LOC100996301	100996301	gi|410171198
SPATA1	100505741	gi|410171200
LOC101060442	101060442	gi|410171202
LOC100996318	100996318	gi|410171206
LOC101060645	101060645	gi|410171209
LOC101060656	101060656	gi|410171211
LOC101060656	101060656	gi|410171213
LOC101060664	101060664	gi|410171215
LOC101060672	101060672	gi|410171217
LOC642441	642441	gi|410171219
LOC101060698	101060698	gi|410171221
LOC101060345	101060345	gi|410171223
LOC101060345	101060345	gi|410171225
LOC101060345	101060345	gi|410171227
LOC101060345	101060345	gi|410171229
LOC101060362	101060362	gi|410171231
LOC101060362	101060362	gi|410171233
LOC101060372	101060372	gi|410171245
LOC101060372	101060372	gi|410171249
LOC101060402	101060402	gi|410171251
LOC101060409	101060409	gi|410171253
LOC101060415	101060415	gi|410171255
LOC101060422	101060422	gi|410171257
LOC101060422	101060422	gi|410171259
LOC101060422	101060422	gi|410171261
LOC101060431	101060431	gi|410171263
LOC101060431	101060431	gi|410171265
LOC101060431	101060431	gi|410171267
LOC101060431	101060431	gi|410171271
LOC101060431	101060431	gi|410171273
LOC101060431	101060431	gi|410171275
LOC101060460	101060460	gi|410171277
LOC101060460	101060460	gi|410171279
LOC101060460	101060460	gi|410171281
LOC101060460	101060460	gi|410171283
LOC101060478	101060478	gi|410171285
LOC101060478	101060478	gi|410171287
LOC101060487	101060487	gi|410171293
LOC101060503	101060503	gi|410171297
LOC101060511	101060511	gi|410171299
LOC101060511	101060511	gi|410171301
LOC101060511	101060511	gi|410171303
LOC101060525	101060525	gi|410171305
LOC101060525	101060525	gi|410171309
LOC101060541	101060541	gi|410171311
LOC101060541	101060541	gi|410171313
LOC101060547	101060547	gi|410171315
LOC101060555	101060555	gi|410171317
LOC101060567	101060567	gi|410171320
LOC101060567	101060567	gi|410171322
LOC101060567	101060567	gi|410171324
LOC101060582	101060582	gi|410171326
LOC101060582	101060582	gi|410171328
LOC101060613	101060613	gi|410171333
LOC101060629	101060629	gi|410171336
LOC101060636	101060636	gi|410171338
LOC101060646	101060646	gi|410171340
LOC101060683	101060683	gi|410171344
LOC101060692	101060692	gi|410171346
LOC101060699	101060699	gi|410171348
LOC101060722	101060722	gi|410171352
LOC101060281	101060281	gi|410171354
LOC101060285	101060285	gi|410171356
LOC101060298	101060298	gi|410171358
LOC101060518	101060518	gi|410171361
LOC101060531	101060531	gi|410171364
FAM72C	554282	gi|410171366
FAM72C	554282	gi|410171368
FAM72C	554282	gi|410171370
LOC101060562	101060562	gi|410171372
LOC101060568	101060568	gi|410171374
LOC101060601	101060601	gi|410171380
LOC101060601	101060601	gi|410171382
LOC101060601	101060601	gi|410171384
LOC101060601	101060601	gi|410171386
LOC101060601	101060601	gi|410171388
LOC101060601	101060601	gi|410171392
LOC101060601	101060601	gi|410171394
LOC101060601	101060601	gi|410171398
LOC101060601	101060601	gi|410171402
LOC101060601	101060601	gi|410171404
LOC101060684	101060684	gi|410171424
LOC101060684	101060684	gi|410171426
LOC101060684	101060684	gi|410171428
LOC101060700	101060700	gi|410171430
LOC101060704	101060704	gi|410171432
LOC101060704	101060704	gi|410171434
LOC101060704	101060704	gi|410171436
LOC101060704	101060704	gi|410171438
LOC101060723	101060723	gi|410171440
LOC101060247	101060247	gi|410171444
LOC101060291	101060291	gi|410171453
LOC101060291	101060291	gi|410171455
LOC101060291	101060291	gi|410171457
LOC101060291	101060291	gi|410171459
LOC101060291	101060291	gi|410171461
LOC101060291	101060291	gi|410171463
LOC101060291	101060291	gi|410171465
LOC101060291	101060291	gi|410171467
LOC101060291	101060291	gi|410171469
LOC101060291	101060291	gi|410171471
LOC101060291	101060291	gi|410171473
LOC101060291	101060291	gi|410171475
LOC101060291	101060291	gi|410171477
LOC101060344	101060344	gi|410171479
LOC101060353	101060353	gi|410171481
LOC101060353	101060353	gi|410171483
LOC101060353	101060353	gi|410171485
LOC101060353	101060353	gi|410171487
LOC101060353	101060353	gi|410171489
LOC101060353	101060353	gi|410171491
LOC101060353	101060353	gi|410171493
LOC101060404	101060404	gi|410171496
LOC101060425	101060425	gi|410171498
LOC100996516	100996516	gi|410171500
HRNR	388697	gi|410171504
IVL	3713	gi|410171507
LOC101060659	101060659	gi|410171532
LOC101060677	101060677	gi|410171534
LOC101060693	101060693	gi|410171538
LOC101060242	101060242	gi|410171540
LOC101060254	101060254	gi|410171542
LOC101060261	101060261	gi|410171544
LOC100131107	100131107	gi|410171549
LOC101059970	101059970	gi|410171552
LOC101059976	101059976	gi|410171554
LOC441124	441124	gi|410171563
LOC100506571	100506571	gi|410171569
LOC101060626	101060626	gi|410171579
LOC728728	728728	gi|410171581
BTNL10	100129094	gi|410171584
LOC101060028	101060028	gi|410171586
LOC100130097	100130097	gi|410171589
LOC101060391	101060391	gi|410171595
DCDC2C	728597	gi|410171601
LOC100996394	100996394	gi|410171603
LOC650157	650157	gi|410171613
LOC100652774	100652774	gi|410171622
HP11026	100652775	gi|410171624
LOC101060423	101060423	gi|410171637
LOC101060545	101060545	gi|410171648
LOC101060554	101060554	gi|410171650
LOC101060554	101060554	gi|410171652
LOC101060614	101060614	gi|410171654
LOC101060667	101060667	gi|410171656
LOC101060017	101060017	gi|410171659
ANKRD36C	400986	gi|410171661
LOC100996535	100996535	gi|410171664
LOC101060710	101060710	gi|410171669
LOC101060091	101060091	gi|410171683
LOC100996685	100996685	gi|410171699
ERICH2	285141	gi|410171705
LOC100128905	100128905	gi|410171707
LOC100652824	100652824	gi|410171711
LOC100652824	100652824	gi|410171713
LOC100996693	100996693	gi|410171718
LOC100996253	100996253	gi|410171722
ANKRD36B	57730	gi|410171724
NT5DC4	284958	gi|410171726
POTEI	653269	gi|410171728
ZNF806	646915	gi|410171732
LOC101060673	101060673	gi|410171735
HEATR7B1	339766	gi|410171738
LOC100996584	100996584	gi|410171744
LOC100287387	100287387	gi|410171746
LOC285095	285095	gi|410171751
PRR21	643905	gi|410171755
LOC728763	728763	gi|410171757
LOC100996546	100996546	gi|410171761
LOC100505836	100505836	gi|410171771
LOC100505836	100505836	gi|410171773
LOC101060160	101060160	gi|410171781
ZNF852	285346	gi|410171787
LOC100996661	100996661	gi|410171790
LOC101060571	101060571	gi|410171797
CHL1-AS2	642891	gi|410171803
LOC100652807	100652807	gi|410171806
LOC729454	729454	gi|410171808
PRSS44	729756	gi|410171811
LOC100996350	100996350	gi|410171819
LOC100287852	100287852	gi|410171822
LOC100132731	100132731	gi|410171832
LOC440981	440981	gi|410171844
LOC646730	646730	gi|410171866
C4orf50	389197	gi|410171880
LOC729175	729175	gi|410171887
LOC101060498	101060498	gi|410171889
LOC100996863	100996863	gi|410171899
LOC152586	152586	gi|410171909
LOC285423	285423	gi|410171915
LOC101059914	101059914	gi|410171920
LOC731282	731282	gi|410171927
LOC285556	285556	gi|410171929
LOC391722	391722	gi|410171932
LOC101060397	101060397	gi|410171934
LOC401180	401180	gi|410171958
LOC101060382	101060382	gi|410171968
LOC101060439	101060439	gi|410171972
LOC101060516	101060516	gi|410171980
LOC101060519	101060519	gi|410171982
LOC101060527	101060527	gi|410171984
LOC101060534	101060534	gi|410171986
LOC101060024	101060024	gi|410171997
LOC441098	441098	gi|410172003
LOC100507161	100507161	gi|410172011
C5orf50	644994	gi|410172028
LOC100996300	100996300	gi|410172042
LOC101060681	101060681	gi|410172052
LOC101060333	101060333	gi|410172073
OFCC1	266553	gi|410172075
LOC100507172	100507172	gi|410172086
LOC100996641	100996641	gi|410172093
LOC100996641	100996641	gi|410172095
LOC100996290	100996290	gi|410172109
C6orf183	389422	gi|410172121
LOC100132858	100132858	gi|410172123
LOC100996433	100996433	gi|410172157
LOC100996459	100996459	gi|410172162
LOC101060341	101060341	gi|410172168
LOC100507369	100507369	gi|410172170
LOC100996261	100996261	gi|410172172
LOC101060380	101060380	gi|410172174
LOC100996392	100996392	gi|410172176
LOC100996278	100996278	gi|410172178
LOC101060183	101060183	gi|410172180
LOC100287294	100287294	gi|410172182
LOC100287633	100287633	gi|410172184
LOC100509247	100509247	gi|410172186
LOC101060444	101060444	gi|410172188
LOC100996380	100996380	gi|410172191
LOC101060474	101060474	gi|410172193
LOC100996451	100996451	gi|410172204
LOC100288807	100288807	gi|410172210
LOC100288807	100288807	gi|410172212
LOC100996527	100996527	gi|410172216
LOC100996577	100996577	gi|410172220
LOC402269	402269	gi|410172242
LOC101060128	101060128	gi|410172244
LOC100996271	100996271	gi|410172246
LOC101060496	101060496	gi|410172248
LOC100996408	100996408	gi|410172250
LOC100996428	100996428	gi|410172252
LOC100996372	100996372	gi|410172254
LOC101060161	101060161	gi|410172256
LOC441239	441239	gi|410172258
LOC101060599	101060599	gi|410172261
LOC100132581	100132581	gi|410172264
LOC101060622	101060622	gi|410172266
LOC101060628	101060628	gi|410172268
MUC3A	4584	gi|410172270
DGAT2L7P	646409	gi|410172272
LOC101060689	101060689	gi|410172277
LOC101060702	101060702	gi|410172280
LOC100996677	100996677	gi|410172284
LOC101060011	101060011	gi|410172286
LOC100996700	100996700	gi|410172290
LOC100996426	100996426	gi|410172296
LOC101060316	101060316	gi|410172299
LOC101060029	101060029	gi|410172301
LOC100996445	100996445	gi|410172303
LOC101060307	101060307	gi|410172305
LOC101060357	101060357	gi|410172312
LOC100133251	100133251	gi|410172314
LOC100996519	100996519	gi|410172316
FAM86B2	653333	gi|410172319
LOC101060621	101060621	gi|410172332
LOC101060627	101060627	gi|410172334
LOC101060654	101060654	gi|410172337
LOC101060662	101060662	gi|410172339
LOC101059966	101059966	gi|410172341
LOC100287313	100287313	gi|410172345
LOC100129098	100129098	gi|410172356
LOC101060540	101060540	gi|410172360
FAM203B	728071	gi|410172387
LOC101060371	101060371	gi|410172392
SMPD5	392275	gi|410172394
WASH1	100287171	gi|410172398
WASH1	100287171	gi|410172400
WASH1	100287171	gi|410172402
WASH1	100287171	gi|410172404
LOC101060445	101060445	gi|410172416
LOC392288	392288	gi|410172422
LOC101060591	101060591	gi|410172426
LOC644249	644249	gi|410172428
LOC101060259	101060259	gi|410172430
LOC100996643	100996643	gi|410172437
LOC100996643	100996643	gi|410172439
LOC100996489	100996489	gi|410172441
FAM27E3	100131997	gi|410172444
LOC100132859	100132859	gi|410172446
LOC101060560	101060560	gi|410172456
LOC101060578	101060578	gi|410172458
LOC100996482	100996482	gi|410172460
LOC100996487	100996487	gi|410172462
LOC101060641	101060641	gi|410172471
LOC728026	728026	gi|410172476
LOC100996250	100996250	gi|410172496
LOC100506667	100506667	gi|410172498
LOC101060175	101060175	gi|410172501
HMCN2	256158	gi|410172505
LOC100996574	100996574	gi|410172507
TMEM210	100505993	gi|410172517
LOC100289151	100289151	gi|410172532
LOC101060163	101060163	gi|410172544
LOC101060171	101060171	gi|410172546
LOC100996605	100996605	gi|410172550
CCNYL2	414194	gi|410172553
LOC101060446	101060446	gi|410172555
LOC101060462	101060462	gi|410172557
LOC101060581	101060581	gi|410172561
LOC101060581	101060581	gi|410172563
LOC101060581	101060581	gi|410172565
LOC100996610	100996610	gi|410172568
LOC100652732	100652732	gi|410172580
LOC101060675	101060675	gi|410172590
LOC101060691	101060691	gi|410172592
LOC728065	728065	gi|410172594
LOC100996618	100996618	gi|410172609
LOC101060179	101060179	gi|410172617
LOC101059906	101059906	gi|410172621
LOC101059911	101059911	gi|410172623
LOC101060719	101060719	gi|410172625
OTOG	340990	gi|410172627
LOC100508736	100508736	gi|410172629
LOC101059934	101059934	gi|410172631
LOC100131381	100131381	gi|410172633
MS4A4E	643680	gi|410172637
LOC101060335	101060335	gi|410172641
LOC100996467	100996467	gi|410172644
LOC101060408	101060408	gi|410172647
LOC100996505	100996505	gi|410172650
LOC100996515	100996515	gi|410172653
ZNF705E	100131539	gi|410172657
LOC100287837	100287837	gi|410172660
LOC100506127	100506127	gi|410172668
LOC100506127	100506127	gi|410172670
MS4A18	728588	gi|410172677
LOC101060670	101060670	gi|410172679
LOC101060262	101060262	gi|410172681
LOC646543	646543	gi|410172697
LOC101060432	101060432	gi|410172702
LOC338667	338667	gi|410172706
LOC100996646	100996646	gi|410172708
LOC100996356	100996356	gi|410172720
LOC101060265	101060265	gi|410172724
OVOS2	144203	gi|410172734
LOC101060311	101060311	gi|410172736
LOC100996378	100996378	gi|410172738
LOC100506248	100506248	gi|410172740
LOC645177	645177	gi|410172742
C12orf63	374467	gi|410172768
LOC100996317	100996317	gi|410172776
MUC19	283463	gi|410172787
LOC728503	728503	gi|410172789
C12orf28	196446	gi|410172791
C12orf55	144535	gi|410172793
LOC100996254	100996254	gi|410172795
LOC731932	731932	gi|410172819
LOC101060427	101060427	gi|410172821
LOC100996412	100996412	gi|410172823
LOC101060453	101060453	gi|410172827
LOC101060458	101060458	gi|410172829
LOC100996441	100996441	gi|410172833
HS6ST3	266722	gi|410172840
LOC101060565	101060565	gi|410172849
LOC100996470	100996470	gi|410172851
LRRC63	220416	gi|410172853
LOC100506859	100506859	gi|410172857
LOC100129307	100129307	gi|410172860
LOC100996276	100996276	gi|410172862
LOC101060615	101060615	gi|410172868
LOC101059952	101059952	gi|410172881
LOC101059957	101059957	gi|410172883
LOC101059957	101059957	gi|410172885
LOC100288568	100288568	gi|410172919
LOC101060448	101060448	gi|410172921
C14orf164	100507650	gi|410172923
TTC6	319089	gi|410172925
LOC101060117	101060117	gi|410172927
LOC101060488	101060488	gi|410172929
LOC101060706	101060706	gi|410172932
LOC101060716	101060716	gi|410172934
LOC642131	642131	gi|410172937
LOC101060115	101060115	gi|410172939
LOC645202	645202	gi|410172942
LOC100996625	100996625	gi|410172944
LOC100132202	100132202	gi|410172946
LOC100996644	100996644	gi|410172948
GOLGA8M	653720	gi|410172950
GOLGA8M	653720	gi|410172952
GOLGA8M	653720	gi|410172954
GOLGA8M	653720	gi|410172956
LOC101059991	101059991	gi|410172958
LOC440233	440233	gi|410172960
GOLGA6L2	283685	gi|410172962
GOLGA8J	653073	gi|410172965
GOLGA8J	653073	gi|410172967
GOLGA8J	653073	gi|410172969
GOLGA8J	653073	gi|410172971
GOLGA8J	653073	gi|410172973
GOLGA8O	728047	gi|410172975
GOLGA8H	728498	gi|410172977
GOLGA8H	728498	gi|410172979
LOC100996675	100996675	gi|410172981
LOC101059918	101059918	gi|410172992
GOLGA8R	643699	gi|410172994
GOLGA8R	643699	gi|410172996
GOLGA8R	643699	gi|410172998
GOLGA8R	643699	gi|410173000
GOLGA8R	643699	gi|410173002
CKMT1B	1159	gi|410173011
CKMT1B	1159	gi|410173013
GOLGA6L3	100133220	gi|410173026
LOC101060563	101060563	gi|410173042
LOC101060580	101060580	gi|410173045
LOC101060588	101060588	gi|410173047
LOC730058	730058	gi|410173053
LOC440292	440292	gi|410173055
LOC100996492	100996492	gi|410173057
LOC101060661	101060661	gi|410173059
LOC101060257	101060257	gi|410173066
LOC100996528	100996528	gi|410173070
CASP16	197350	gi|410173075
LOC400499	400499	gi|410173082
LOC101060393	101060393	gi|410173087
